seed,inner_cv_score,tune_objective,test_f1,test_accuracy,test_precision,test_recall,test_n,test_roc_auc,test_auc_0MC,test_auc_AR
1,0.8435874089490114,roc_auc,0.7692307692307693,0.75,0.7142857142857143,0.8333333333333334,48.0,0.890625,0.8571428571428572,0.9164086687306502
2,0.8390131807145336,roc_auc,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,48.0,0.9704861111111112,1.0,0.9752066115702479
3,0.8390782171349289,roc_auc,0.8363636363636363,0.8125,0.7419354838709677,0.9583333333333334,48.0,0.8368055555555556,1.0,0.7952380952380953
4,0.8579171002428027,roc_auc,0.7843137254901961,0.7708333333333334,0.7407407407407407,0.8333333333333334,48.0,0.8454861111111112,1.0,0.8357142857142856
5,0.8495490808185918,roc_auc,0.8235294117647058,0.8125,0.7777777777777778,0.875,48.0,0.8802083333333333,1.0,0.8636363636363635
