seed,inner_cv_score,tune_objective,test_f1,test_accuracy,test_precision,test_recall,test_n,test_roc_auc,test_auc_0MC,test_auc_AR
1,0.9192899695973806,roc_auc,0.9230769230769231,0.8813559322033898,0.9130434782608695,0.9333333333333333,59.0,0.9190476190476191,1.0,0.8793650793650793
2,0.9275159090629347,roc_auc,0.9438202247191011,0.9152542372881356,0.9545454545454546,0.9333333333333333,59.0,0.9238095238095237,0.8333333333333334,0.9368836291913214
3,0.9377986411136959,roc_auc,0.875,0.7966101694915254,0.8235294117647058,0.9333333333333333,59.0,0.8841269841269841,1.0,0.8927738927738927
4,0.9576905087207513,roc_auc,0.8539325842696629,0.7796610169491526,0.8636363636363636,0.8444444444444444,59.0,0.7873015873015873,0.7142857142857143,0.8048245614035088
5,0.9192121167362112,roc_auc,0.9347826086956522,0.8983050847457628,0.9148936170212766,0.9555555555555556,59.0,0.9317460317460318,1.0,0.9291666666666666
