seed,inner_cv_score,tune_objective,test_n,test_n_events,test_c_index,test_auc_at_200,test_f1_at_200,test_auc_at_300,test_f1_at_300,test_auc_at_400,test_f1_at_400,test_c_index_0MC,test_c_index_AR
1,0.9125845385437914,auc_at_N,83.0,37.0,0.8121165644171779,0.9318181818181819,0.6190476190476191,0.8724082934609251,0.7555555555555555,0.8869565217391304,0.8163265306122449,,0.7987220447284346
2,0.9075488191277664,auc_at_N,83.0,37.0,0.7697568389057751,0.8816666666666666,0.6046511627906976,0.8384754990925589,0.6976744186046512,0.851258581235698,0.7272727272727273,0.5882352941176471,0.7813578826237054
3,0.9151127686827485,auc_at_N,83.0,37.0,0.7933604336043361,0.9719008264462811,0.5,0.8693693693693694,0.6956521739130435,0.7976190476190477,0.72,,0.7734657039711191
4,0.90361778126484,auc_at_N,83.0,37.0,0.8233532934131736,0.9412698412698413,0.6363636363636364,0.953125,0.7619047619047619,0.8951048951048951,0.782608695652174,0.8285714285714286,0.8251599147121536
5,0.9132755183413078,auc_at_N,83.0,37.0,0.8058690744920993,0.912878787878788,0.5365853658536586,0.8611111111111112,0.6363636363636364,0.8730434782608696,0.7755102040816326,0.8974358974358975,0.7801339285714286
