seed,inner_cv_score,tune_objective,test_n,test_n_events,test_c_index,test_auc_at_200,test_f1_at_200,test_auc_at_300,test_f1_at_300,test_auc_at_400,test_f1_at_400,test_c_index_0MC,test_c_index_AR
1,0.6138474528567408,f1_at_N,83.0,37.0,0.7254601226993865,0.916083916083916,0.5714285714285714,0.799043062200957,0.6222222222222222,0.7704347826086957,0.6938775510204082,,0.7092651757188498
2,0.5882114178209255,f1_at_N,83.0,37.0,0.8039513677811551,0.8983333333333333,0.6511627906976745,0.8421052631578947,0.6976744186046512,0.8672768878718535,0.7272727272727273,0.6470588235294118,0.8181818181818182
3,0.6362411747610989,f1_at_N,83.0,37.0,0.7493224932249323,0.965289256198347,0.5,0.7762762762762764,0.5652173913043478,0.7514880952380952,0.6,,0.7274368231046932
4,0.6056743364863498,f1_at_N,83.0,37.0,0.7844311377245509,0.9206349206349207,0.6363636363636364,0.876736111111111,0.7142857142857143,0.7762237762237764,0.6956521739130435,0.8857142857142857,0.7814498933901919
5,0.6217495402694644,f1_at_N,83.0,37.0,0.7479307750188111,0.9185606060606061,0.5365853658536586,0.8137254901960784,0.7272727272727273,0.8200000000000001,0.7755102040816326,0.8205128205128205,0.7393973214285714
