seed,inner_cv_score,tune_objective,test_n,test_n_events,test_c_index,test_auc_at_200,test_f1_at_200,test_auc_at_300,test_f1_at_300,test_auc_at_400,test_f1_at_400,test_c_index_0MC,test_c_index_AR
1,0.7436126497586599,f1_at_N,83.0,37.0,0.772239263803681,0.923076923076923,0.5714285714285714,0.8452950558213715,0.7111111111111111,0.8260869565217391,0.8163265306122449,,0.7571884984025559
2,0.6947980238302819,f1_at_N,83.0,37.0,0.7659574468085106,0.8283333333333334,0.5581395348837209,0.8076225045372051,0.6976744186046512,0.8375286041189931,0.7727272727272727,0.6764705882352942,0.7640966628308401
3,0.7381677781677782,f1_at_N,83.0,37.0,0.7168021680216802,0.9173553719008265,0.5,0.8003003003003002,0.6086956521739131,0.7247023809523809,0.64,,0.7265342960288809
4,0.7234343434343435,f1_at_N,83.0,37.0,0.7949101796407185,0.9476190476190476,0.5909090909090909,0.9027777777777778,0.6666666666666666,0.8531468531468531,0.6956521739130435,1.0,0.7761194029850746
5,0.7230421865715984,f1_at_N,83.0,37.0,0.7735139202407826,0.8731060606060606,0.4878048780487805,0.8316993464052287,0.7272727272727273,0.822608695652174,0.7755102040816326,0.7948717948717948,0.7779017857142857
