seed,inner_cv_score,tune_objective,test_n,test_n_events,test_c_index,test_auc_at_200,test_f1_at_200,test_auc_at_300,test_f1_at_300,test_auc_at_400,test_f1_at_400,test_c_index_0MC,test_c_index_AR
1,0.8852974186307521,auc_at_N,83.0,37.0,0.7676380368098159,0.916083916083916,0.6190476190476191,0.8500797448165869,0.7555555555555555,0.831304347826087,0.7755102040816326,,0.7582534611288605
2,0.8772646714118286,auc_at_N,83.0,37.0,0.7887537993920972,0.8966666666666667,0.6046511627906976,0.8511796733212341,0.6976744186046512,0.8718535469107551,0.7272727272727273,0.5294117647058824,0.8112773302646721
3,0.8687210725291221,auc_at_N,83.0,37.0,0.6951219512195121,0.9487603305785124,0.5,0.7372372372372372,0.5652173913043478,0.6257440476190476,0.5490196078431373,,0.6890794223826715
4,0.8401950505211374,auc_at_N,83.0,37.0,0.8038922155688623,0.9380952380952381,0.5909090909090909,0.9097222222222222,0.6666666666666666,0.8758741258741259,0.6956521739130435,0.9714285714285714,0.7814498933901919
5,0.8711167909019235,auc_at_N,83.0,37.0,0.7840481565086531,0.8977272727272727,0.5365853658536586,0.8022875816993463,0.6818181818181818,0.8382608695652174,0.7755102040816326,0.9487179487179487,0.75
