seed,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,gamma,reg_lambda
1,125,9,0.009662594301254561,0.5826770985584664,0.963754290198017,4,0.10075077894785217,0.8016631879017478
2,350,10,0.010803235215390311,0.5848185456647249,0.552107730819334,5,0.2654028067614668,0.11239540864054774
3,550,9,0.008636486011515359,0.5461085044358621,0.8267054512617681,6,0.002794210062186509,0.00794727094060375
4,175,4,0.027648042492889324,0.6255266123816599,0.8845906371240088,5,0.007269710376748436,0.05201334969627161
5,375,8,0.004322122428825615,0.6147687634008567,0.8726894146505773,2,0.0049397071106257896,0.08302536729695001
