seed,N,feature_set,cell_name,cohort,y_true,y_prob,y_pred
3,200,fs_a_plus_cap_c5,AR4478,AR,1,0.9964678484532565,1
3,200,fs_a_plus_cap_c5,AR4267,AR,1,0.9952282158986353,1
3,200,fs_a_plus_cap_c5,AR4536,AR,1,0.9801431304872775,1
3,200,fs_a_plus_cap_c5,AR4217,AR,1,0.9904511139978842,1
3,200,fs_a_plus_cap_c5,0MC2-251111-008,0MC,1,0.9989913200688325,1
3,200,fs_a_plus_cap_c5,AR3992,AR,1,0.9991825277452184,1
3,200,fs_a_plus_cap_c5,AR4394,AR,0,0.024418117167125233,0
3,200,fs_a_plus_cap_c5,AR3685,AR,1,0.81867252573307,1
3,200,fs_a_plus_cap_c5,AR3776,AR,1,0.8855890617984843,1
3,200,fs_a_plus_cap_c5,AR4239,AR,0,0.018942973838001805,0
3,200,fs_a_plus_cap_c5,0MC2-251222-001,0MC,0,0.6446315088646773,1
3,200,fs_a_plus_cap_c5,AR4579,AR,1,0.9350922761781263,1
3,200,fs_a_plus_cap_c5,AR4456,AR,0,0.6027986564817766,1
3,200,fs_a_plus_cap_c5,AR3887,AR,1,0.8356140392767902,1
3,200,fs_a_plus_cap_c5,AR4110,AR,1,0.9799484539000922,1
3,200,fs_a_plus_cap_c5,AR4127,AR,0,0.05033874740536755,0
3,200,fs_a_plus_cap_c5,AR4188,AR,1,0.9865212994329025,1
3,200,fs_a_plus_cap_c5,AR4643,AR,1,0.803539030535008,1
3,200,fs_a_plus_cap_c5,AR4109,AR,1,0.9989829086646287,1
3,200,fs_a_plus_cap_c5,AR4345,AR,1,0.9981914015530525,1
3,200,fs_a_plus_cap_c5,AR3773,AR,1,0.9975135308270315,1
3,200,fs_a_plus_cap_c5,AR3883,AR,1,0.9992180887066174,1
3,200,fs_a_plus_cap_c5,0MC20-251204-R001,0MC,1,0.9681585291366868,1
3,200,fs_a_plus_cap_c5,AR3886,AR,1,0.9375044419340527,1
3,200,fs_a_plus_cap_c5,AR4353,AR,1,0.9980142896600676,1
3,200,fs_a_plus_cap_c5,AR3950,AR,1,0.9630002553022619,1
3,200,fs_a_plus_cap_c5,AR3982,AR,0,0.18075013726494688,0
3,200,fs_a_plus_cap_c5,AR4402,AR,0,0.5511838507761705,1
3,200,fs_a_plus_cap_c5,AR3983,AR,0,0.048565132918271615,0
3,200,fs_a_plus_cap_c5,AR4271,AR,1,0.986175614874831,1
3,200,fs_a_plus_cap_c5,AR4315,AR,1,0.8032474336951446,1
3,200,fs_a_plus_cap_c5,AR4289,AR,1,0.9985514634883382,1
3,200,fs_a_plus_cap_c5,AR4078,AR,1,0.5594473279092878,1
3,200,fs_a_plus_cap_c5,AR4439,AR,1,0.8458510902914117,1
3,200,fs_a_plus_cap_c5,AR3875,AR,1,0.988870482311755,1
3,200,fs_a_plus_cap_c5,0MC40-260115-R001,0MC,1,0.9812518827290357,1
3,200,fs_a_plus_cap_c5,AR3772,AR,1,0.9974383435928704,1
3,200,fs_a_plus_cap_c5,AR3909,AR,1,0.986402483508103,1
3,200,fs_a_plus_cap_c5,0MC2-251022-002,0MC,1,0.9911013638129644,1
3,200,fs_a_plus_cap_c5,AR3980,AR,0,0.17479149211616526,0
3,200,fs_a_plus_cap_c5,0MC2-251107-010,0MC,1,0.9924883494123303,1
3,200,fs_a_plus_cap_c5,AR4293,AR,0,0.2013344587001431,0
3,200,fs_a_plus_cap_c5,0MC2-251222-005,0MC,0,0.8768040017564634,1
3,200,fs_a_plus_cap_c5,AR-2736,AR,0,0.8939382535455462,1
3,300,fs_a_only,AR3909,AR,1,0.749289130738587,1
3,300,fs_a_only,AR4313,AR,1,0.6687147898666134,1
3,300,fs_a_only,AR3775,AR,0,0.8121642017071289,1
3,300,fs_a_only,AR3951,AR,1,0.8385191659300593,1
3,300,fs_a_only,AR4023,AR,0,0.5488964775011616,1
3,300,fs_a_only,0MC6-260119-R001,0MC,0,0.6992866301175131,1
3,300,fs_a_only,AR4078,AR,0,0.49243728542940707,0
3,300,fs_a_only,AR4181,AR,1,0.872141225223337,1
3,300,fs_a_only,AR4289,AR,1,0.8643207284089833,1
3,300,fs_a_only,AR3921,AR,1,0.839446605064177,1
3,300,fs_a_only,0MC6-260317-R005,0MC,0,0.550837467332925,1
3,300,fs_a_only,AR4216,AR,0,0.49732117929785263,0
3,300,fs_a_only,AR3922,AR,1,0.8399980321025994,1
3,300,fs_a_only,AR4038,AR,1,0.544151729132493,1
3,300,fs_a_only,0MC2-251222-001,0MC,0,0.3547732339991028,0
3,300,fs_a_only,AR3974,AR,0,0.2863767108485526,0
3,300,fs_a_only,AR3772,AR,1,0.7425974504716918,1
3,300,fs_a_only,0MC2-251107-006,0MC,1,0.8434014152245851,1
3,300,fs_a_only,AR4278,AR,1,0.5234400053607359,1
3,300,fs_a_only,AR3873,AR,1,0.8068544611068771,1
3,300,fs_a_only,AR3915,AR,0,0.6500191828246497,1
3,300,fs_a_only,AR4305,AR,0,0.439901422754434,0
3,300,fs_a_only,AR4384,AR,0,0.7915751445637794,1
3,300,fs_a_only,R1355,AR,1,0.5636849235929646,1
3,300,fs_a_only,AR4532,AR,0,0.7931356279477695,1
3,300,fs_a_only,AR4356,AR,0,0.07007165314380998,0
3,300,fs_a_only,AR4110,AR,1,0.8720788970581305,1
3,300,fs_a_only,AR3962,AR,1,0.8720055887562559,1
3,300,fs_a_only,0MC2-251222-005,0MC,0,0.542081467317689,1
3,300,fs_a_only,AR3877,AR,1,0.8087446008588802,1
3,300,fs_a_only,AR4569,AR,1,0.18889693894407908,0
3,300,fs_a_only,0MC2-251107-010,0MC,1,0.8403295997089175,1
3,300,fs_a_only,AR3858,AR,0,0.5217119939286563,1
3,300,fs_a_only,AR-3423,AR,1,0.8677064936776212,1
3,300,fs_a_only,AR4070,AR,1,0.846911552058516,1
3,300,fs_a_only,AR-3422,AR,1,0.75510733725057,1
3,300,fs_a_only,AR4021,AR,0,0.2976187262821825,0
3,300,fs_a_only,0MC2-251022-003,0MC,1,0.7039399077029808,1
3,300,fs_a_only,AR4179,AR,1,0.8483906567787184,1
3,300,fs_a_only,AR3865,AR,0,0.5040065296506484,1
3,300,fs_a_only,AR3854,AR,1,0.8725438183313626,1
3,300,fs_a_only,0MC2-251022-002,0MC,1,0.7054016755842653,1
3,300,fs_a_only,AR3864,AR,1,0.7122073006689329,1
3,300,fs_a_only,AR3953,AR,0,0.059099748507608886,0
3,300,fs_a_only,AR4131,AR,1,0.5360424909341908,1
3,300,fs_a_only,AR3970,AR,1,0.8521061080024043,1
3,300,fs_a_only,AR4344,AR,1,0.8720212516128856,1
3,300,fs_a_only,AR3684,AR,1,0.8689959627359645,1
3,300,fs_a_only,AR4233,AR,1,0.8380996999202114,1
3,300,fs_a_only,AR4123,AR,0,0.061314388506144964,0
3,300,fs_a_only,AR4147,AR,1,0.8767321984916684,1
3,300,fs_a_plus_cap_c5,AR3909,AR,1,0.9114196164100099,1
3,300,fs_a_plus_cap_c5,AR4313,AR,1,0.3403630811730586,0
3,300,fs_a_plus_cap_c5,AR3775,AR,0,0.793929313362897,1
3,300,fs_a_plus_cap_c5,AR3951,AR,1,0.9244277976922832,1
3,300,fs_a_plus_cap_c5,AR4023,AR,0,0.29203283221213944,0
3,300,fs_a_plus_cap_c5,0MC6-260119-R001,0MC,0,0.3339431585850743,0
3,300,fs_a_plus_cap_c5,AR4078,AR,0,0.604722942556697,1
3,300,fs_a_plus_cap_c5,AR4181,AR,1,0.9769785117369502,1
3,300,fs_a_plus_cap_c5,AR4289,AR,1,0.9660889577776907,1
3,300,fs_a_plus_cap_c5,AR3921,AR,1,0.9580981195451197,1
3,300,fs_a_plus_cap_c5,0MC6-260317-R005,0MC,0,0.06906072062694708,0
3,300,fs_a_plus_cap_c5,AR4216,AR,0,0.7302409377926892,1
3,300,fs_a_plus_cap_c5,AR3922,AR,1,0.9610263048680574,1
3,300,fs_a_plus_cap_c5,AR4038,AR,1,0.4309084271984379,0
3,300,fs_a_plus_cap_c5,0MC2-251222-001,0MC,0,0.5556941901172033,1
3,300,fs_a_plus_cap_c5,AR3974,AR,0,0.042026957239955295,0
3,300,fs_a_plus_cap_c5,AR3772,AR,1,0.9564136145966484,1
3,300,fs_a_plus_cap_c5,0MC2-251107-006,0MC,1,0.9566821364157312,1
3,300,fs_a_plus_cap_c5,AR4278,AR,1,0.5754498180434047,1
3,300,fs_a_plus_cap_c5,AR3873,AR,1,0.9908873215566594,1
3,300,fs_a_plus_cap_c5,AR3915,AR,0,0.7977437899322972,1
3,300,fs_a_plus_cap_c5,AR4305,AR,0,0.09217693823757943,0
3,300,fs_a_plus_cap_c5,AR4384,AR,0,0.12292740555291691,0
3,300,fs_a_plus_cap_c5,R1355,AR,1,0.6370130781994235,1
3,300,fs_a_plus_cap_c5,AR4532,AR,0,0.9901112861489164,1
3,300,fs_a_plus_cap_c5,AR4356,AR,0,0.002647377106309796,0
3,300,fs_a_plus_cap_c5,AR4110,AR,1,0.9810780416157311,1
3,300,fs_a_plus_cap_c5,AR3962,AR,1,0.9176734697742773,1
3,300,fs_a_plus_cap_c5,0MC2-251222-005,0MC,0,0.6747398551423824,1
3,300,fs_a_plus_cap_c5,AR3877,AR,1,0.9808540360875873,1
3,300,fs_a_plus_cap_c5,AR4569,AR,1,0.05670189264628094,0
3,300,fs_a_plus_cap_c5,0MC2-251107-010,0MC,1,0.9692781318788304,1
3,300,fs_a_plus_cap_c5,AR3858,AR,0,0.005163962291252804,0
3,300,fs_a_plus_cap_c5,AR-3423,AR,1,0.9953163083419023,1
3,300,fs_a_plus_cap_c5,AR4070,AR,1,0.9836873406687209,1
3,300,fs_a_plus_cap_c5,AR-3422,AR,1,0.8761667341914091,1
3,300,fs_a_plus_cap_c5,AR4021,AR,0,0.09743420245301596,0
3,300,fs_a_plus_cap_c5,0MC2-251022-003,0MC,1,0.8927962056705154,1
3,300,fs_a_plus_cap_c5,AR4179,AR,1,0.9863620749516824,1
3,300,fs_a_plus_cap_c5,AR3865,AR,0,0.7046229837926276,1
3,300,fs_a_plus_cap_c5,AR3854,AR,1,0.9709381269452072,1
3,300,fs_a_plus_cap_c5,0MC2-251022-002,0MC,1,0.8789152393029037,1
3,300,fs_a_plus_cap_c5,AR3864,AR,1,0.8515329489648404,1
3,300,fs_a_plus_cap_c5,AR3953,AR,0,0.001530889394413332,0
3,300,fs_a_plus_cap_c5,AR4131,AR,1,0.7947605961878036,1
3,300,fs_a_plus_cap_c5,AR3970,AR,1,0.90109165738647,1
3,300,fs_a_plus_cap_c5,AR4344,AR,1,0.9656702073103477,1
3,300,fs_a_plus_cap_c5,AR3684,AR,1,0.9802427642915635,1
3,300,fs_a_plus_cap_c5,AR4233,AR,1,0.8572734818211601,1
3,300,fs_a_plus_cap_c5,AR4123,AR,0,0.0002794174902010317,0
3,300,fs_a_plus_cap_c5,AR4147,AR,1,0.995645360136123,1
3,400,fs_a_only,AR4356,AR,0,0.011731289589924206,0
3,400,fs_a_only,AR3964,AR,1,0.8584722301282004,1
3,400,fs_a_only,AR4368,AR,0,0.44982039026518944,0
3,400,fs_a_only,AR4262,AR,0,0.016912862483860612,0
3,400,fs_a_only,AR-3421,AR,0,0.13741556595176163,0
3,400,fs_a_only,AR4432,AR,0,0.010459409417996847,0
3,400,fs_a_only,AR3891,AR,1,0.22477075504375324,0
3,400,fs_a_only,AR3684,AR,1,0.6116934836620435,1
3,400,fs_a_only,AR3970,AR,1,0.7949032851844866,1
3,400,fs_a_only,0MC2-251022-001,0MC,0,0.12282460470017126,0
3,400,fs_a_only,AR3773,AR,1,0.5626095984272611,1
3,400,fs_a_only,AR3871,AR,1,0.7638360766629414,1
3,400,fs_a_only,AR3771,AR,0,0.8314012849363583,1
3,400,fs_a_only,AR4184,AR,1,0.7558286703269843,1
3,400,fs_a_only,AR4289,AR,1,0.7611172171648778,1
3,400,fs_a_only,AR4177,AR,1,0.8491137278232521,1
3,400,fs_a_only,0MC20-251126-R003,0MC,0,0.07471813967345325,0
3,400,fs_a_only,AR4307,AR,1,0.8072297956251354,1
3,400,fs_a_only,0MC6-260213-R001,0MC,0,0.4628037179379321,0
3,400,fs_a_only,AR3858,AR,0,0.04406626693874769,0
3,400,fs_a_only,AR4169,AR,0,0.025891207467894615,0
3,400,fs_a_only,AR4163,AR,0,0.5965271171381225,1
3,400,fs_a_only,AR3942,AR,1,0.9029268470871896,1
3,400,fs_a_only,AR3977,AR,0,0.09673763843121308,0
3,400,fs_a_only,AR4318,AR,0,0.6952087925525036,1
3,400,fs_a_only,AR4148,AR,1,0.7587179320842914,1
3,400,fs_a_only,0MC8-251216-R001,0MC,1,0.379181924567553,0
3,400,fs_a_only,AR4088,AR,0,0.3725215929102134,0
3,400,fs_a_only,AR3883,AR,1,0.6769348997581164,1
3,400,fs_a_only,AR3774,AR,1,0.6756376292888396,1
3,400,fs_a_only,AR4273,AR,1,0.17186503596740638,0
3,400,fs_a_only,AR4549,AR,0,0.5184545632795705,1
3,400,fs_a_only,0MC2-251111-008,0MC,1,0.8313051407509447,1
3,400,fs_a_only,AR3976,AR,0,0.7794053473165504,1
3,400,fs_a_only,AR3982,AR,0,0.25324708637371984,0
3,400,fs_a_only,AR3872,AR,0,0.22766458933303244,0
3,400,fs_a_only,0MC2-251029-003,0MC,1,0.6737764528223327,1
3,400,fs_a_only,AR4380,AR,1,0.5915961346674276,1
3,400,fs_a_only,0MC2-251111-003,0MC,1,0.5379465173092348,1
3,400,fs_a_only,AR3775,AR,0,0.7652944333669971,1
3,400,fs_a_only,AR4071,AR,1,0.8818059107308458,1
3,400,fs_a_only,AR3865,AR,0,0.16108269575476244,0
3,400,fs_a_only,AR4188,AR,1,0.8154766790485188,1
3,400,fs_a_only,AR3879,AR,1,0.5160551691687476,1
3,400,fs_a_only,AR4431,AR,0,0.010366264238638513,0
3,400,fs_a_only,0MC2-251222-002,0MC,0,0.08873954089058855,0
3,400,fs_a_only,AR4259,AR,1,0.5987739777829933,1
3,400,fs_a_only,AR4216,AR,0,0.3786936091331805,0
3,400,fs_a_only,AR3979,AR,0,0.15204841572566616,0
3,400,fs_a_plus_cap_c5,AR4356,AR,0,2.787557574624139e-06,0
3,400,fs_a_plus_cap_c5,AR3964,AR,1,0.8618508986051662,1
3,400,fs_a_plus_cap_c5,AR4368,AR,0,0.2502546124297421,0
3,400,fs_a_plus_cap_c5,AR4262,AR,0,0.00024372456555963446,0
3,400,fs_a_plus_cap_c5,AR-3421,AR,0,0.04689467794029326,0
3,400,fs_a_plus_cap_c5,AR4432,AR,0,5.05444175666063e-07,0
3,400,fs_a_plus_cap_c5,AR3891,AR,1,0.13018031098989152,0
3,400,fs_a_plus_cap_c5,AR3684,AR,1,0.6855420335345752,1
3,400,fs_a_plus_cap_c5,AR3970,AR,1,0.5484945398586094,1
3,400,fs_a_plus_cap_c5,0MC2-251022-001,0MC,0,0.1629778496797016,0
3,400,fs_a_plus_cap_c5,AR3773,AR,1,0.8258341902346311,1
3,400,fs_a_plus_cap_c5,AR3871,AR,1,0.8077382997753597,1
3,400,fs_a_plus_cap_c5,AR3771,AR,0,0.7718922624743155,1
3,400,fs_a_plus_cap_c5,AR4184,AR,1,0.927480005406455,1
3,400,fs_a_plus_cap_c5,AR4289,AR,1,0.8644559928703747,1
3,400,fs_a_plus_cap_c5,AR4177,AR,1,0.9049241982025115,1
3,400,fs_a_plus_cap_c5,0MC20-251126-R003,0MC,0,0.0011878944077561983,0
3,400,fs_a_plus_cap_c5,AR4307,AR,1,0.7479787729508218,1
3,400,fs_a_plus_cap_c5,0MC6-260213-R001,0MC,0,0.5828044813257057,1
3,400,fs_a_plus_cap_c5,AR3858,AR,0,2.5232895216711995e-06,0
3,400,fs_a_plus_cap_c5,AR4169,AR,0,1.2528296084108304e-05,0
3,400,fs_a_plus_cap_c5,AR4163,AR,0,0.7484415034714421,1
3,400,fs_a_plus_cap_c5,AR3942,AR,1,0.9706813669959882,1
3,400,fs_a_plus_cap_c5,AR3977,AR,0,0.0008759351279002003,0
3,400,fs_a_plus_cap_c5,AR4318,AR,0,0.2931299889101303,0
3,400,fs_a_plus_cap_c5,AR4148,AR,1,0.679963914894545,1
3,400,fs_a_plus_cap_c5,0MC8-251216-R001,0MC,1,0.5307830051642011,1
3,400,fs_a_plus_cap_c5,AR4088,AR,0,0.03674643809373524,0
3,400,fs_a_plus_cap_c5,AR3883,AR,1,0.6148270181603757,1
3,400,fs_a_plus_cap_c5,AR3774,AR,1,0.8030580666912915,1
3,400,fs_a_plus_cap_c5,AR4273,AR,1,0.017497689811470308,0
3,400,fs_a_plus_cap_c5,AR4549,AR,0,0.9137842573388539,1
3,400,fs_a_plus_cap_c5,0MC2-251111-008,0MC,1,0.9684347438313541,1
3,400,fs_a_plus_cap_c5,AR3976,AR,0,0.9081336149196322,1
3,400,fs_a_plus_cap_c5,AR3982,AR,0,0.0005242096271260954,0
3,400,fs_a_plus_cap_c5,AR3872,AR,0,0.20616210224147544,0
3,400,fs_a_plus_cap_c5,0MC2-251029-003,0MC,1,0.884749215581567,1
3,400,fs_a_plus_cap_c5,AR4380,AR,1,0.2129797949435102,0
3,400,fs_a_plus_cap_c5,0MC2-251111-003,0MC,1,0.8970640433850751,1
3,400,fs_a_plus_cap_c5,AR3775,AR,0,0.7409446762191872,1
3,400,fs_a_plus_cap_c5,AR4071,AR,1,0.9780930651679449,1
3,400,fs_a_plus_cap_c5,AR3865,AR,0,0.02784718327611957,0
3,400,fs_a_plus_cap_c5,AR4188,AR,1,0.96604198594088,1
3,400,fs_a_plus_cap_c5,AR3879,AR,1,0.33974032866672293,0
3,400,fs_a_plus_cap_c5,AR4431,AR,0,4.402160308638126e-07,0
3,400,fs_a_plus_cap_c5,0MC2-251222-002,0MC,0,0.39798195242306234,0
3,400,fs_a_plus_cap_c5,AR4259,AR,1,0.2781750763888105,0
3,400,fs_a_plus_cap_c5,AR4216,AR,0,0.7316006736513395,1
3,400,fs_a_plus_cap_c5,AR3979,AR,0,0.014883008212118028,0
