seed,N,feature_set,cell_name,cohort,y_true,y_prob,y_pred
2,200,fs_a_plus_cap_c5,AR4560,AR,1,0.9958231292436447,1
2,200,fs_a_plus_cap_c5,0MC8-251216-R001,0MC,1,0.7915062318046961,1
2,200,fs_a_plus_cap_c5,AR3887,AR,1,0.9057188556487152,1
2,200,fs_a_plus_cap_c5,AR4586,AR,1,0.9022930927333627,1
2,200,fs_a_plus_cap_c5,AR4565,AR,1,0.9964896903206218,1
2,200,fs_a_plus_cap_c5,AR3886,AR,1,0.9223032482711978,1
2,200,fs_a_plus_cap_c5,AR4527,AR,1,0.9966961928095479,1
2,200,fs_a_plus_cap_c5,AR3915,AR,1,0.28948587012414523,0
2,200,fs_a_plus_cap_c5,0MC40-260115-R001,0MC,1,0.9060473766770507,1
2,200,fs_a_plus_cap_c5,AR3914,AR,1,0.9914424264293491,1
2,200,fs_a_plus_cap_c5,AR4055,AR,1,0.9977581850756456,1
2,200,fs_a_plus_cap_c5,AR4352,AR,1,0.9632819190657017,1
2,200,fs_a_plus_cap_c5,AR4292,AR,0,0.16896827151359325,0
2,200,fs_a_plus_cap_c5,AR4148,AR,1,0.9980065594743655,1
2,200,fs_a_plus_cap_c5,AR3776,AR,1,0.6793273962975007,1
2,200,fs_a_plus_cap_c5,AR3971,AR,1,0.9854456973320397,1
2,200,fs_a_plus_cap_c5,AR4271,AR,1,0.9763910836844468,1
2,200,fs_a_plus_cap_c5,AR4307,AR,1,0.9930520079535504,1
2,200,fs_a_plus_cap_c5,AR3983,AR,0,0.04192673910743012,0
2,200,fs_a_plus_cap_c5,AR4123,AR,0,0.020867609818616083,0
2,200,fs_a_plus_cap_c5,AR4232,AR,1,0.9955049483464006,1
2,200,fs_a_plus_cap_c5,AR4233,AR,1,0.9863991447708993,1
2,200,fs_a_plus_cap_c5,0MC20-251126-R003,0MC,0,0.039456364892304675,0
2,200,fs_a_plus_cap_c5,AR4021,AR,0,0.042224837730944056,0
2,200,fs_a_plus_cap_c5,AR4282,AR,1,0.98929895552548,1
2,200,fs_a_plus_cap_c5,AR4166,AR,0,0.020597532010877835,0
2,200,fs_a_plus_cap_c5,AR4240,AR,1,0.9741471059497269,1
2,200,fs_a_plus_cap_c5,AR3964,AR,1,0.9978399082889685,1
2,200,fs_a_plus_cap_c5,AR3993,AR,1,0.9950474556199792,1
2,200,fs_a_plus_cap_c5,AR4261,AR,0,0.14901859352703212,0
2,200,fs_a_plus_cap_c5,AR3911,AR,1,0.2037633762361786,0
2,200,fs_a_plus_cap_c5,R1350,AR,1,0.07587143678401854,0
2,200,fs_a_plus_cap_c5,AR4432,AR,0,0.015714209740174345,0
2,200,fs_a_plus_cap_c5,AR4530,AR,1,0.7815891146170112,1
2,200,fs_a_plus_cap_c5,AR4532,AR,1,0.9658309585626367,1
2,200,fs_a_plus_cap_c5,AR4318,AR,0,0.39886851290149217,0
2,200,fs_a_plus_cap_c5,AR3921,AR,1,0.9163339545778205,1
2,200,fs_a_plus_cap_c5,AR4306,AR,0,0.1255641107235212,0
2,200,fs_a_plus_cap_c5,AR3982,AR,0,0.0636172240854661,0
2,200,fs_a_plus_cap_c5,AR3909,AR,1,0.9630886849987872,1
2,200,fs_a_plus_cap_c5,AR3974,AR,0,0.051567811535042266,0
2,200,fs_a_plus_cap_c5,AR3972,AR,1,0.9931238859548867,1
2,200,fs_a_plus_cap_c5,AR3865,AR,0,0.8626023157512535,1
2,200,fs_a_plus_cap_c5,AR3867,AR,1,0.971481595692182,1
2,200,fs_a_plus_cap_c5,0MC8-251209-R002,0MC,1,0.8376204701893567,1
2,200,fs_a_plus_cap_c5,AR4039,AR,1,0.9848870351029095,1
2,200,fs_a_plus_cap_c5,0MC2-251222-006,0MC,1,0.9381839569699834,1
2,200,fs_a_plus_cap_c5,AR3923,AR,1,0.9948104863032116,1
2,200,fs_a_plus_cap_c5,AR4167,AR,1,0.9064625009568528,1
2,200,fs_a_plus_cap_c5,AR4559,AR,1,0.9907108028184486,1
2,300,fs_a_only,AR4131,AR,1,0.7362648194075159,1
2,300,fs_a_only,AR4278,AR,1,0.12892793325694413,0
2,300,fs_a_only,AR3981,AR,0,0.6517320515627508,1
2,300,fs_a_only,AR-2736,AR,0,0.7350694642609013,1
2,300,fs_a_only,AR3993,AR,1,0.9398423958343924,1
2,300,fs_a_only,0MC20-251126-R002,0MC,0,0.07291743247512072,0
2,300,fs_a_only,AR4184,AR,1,0.8325809086792714,1
2,300,fs_a_only,AR4071,AR,1,0.8551445686248061,1
2,300,fs_a_only,AR3858,AR,0,0.619884821524336,1
2,300,fs_a_only,AR4187,AR,1,0.8304188235828688,1
2,300,fs_a_only,AR4428,AR,0,0.06983140195622771,0
2,300,fs_a_only,AR3864,AR,1,0.8218596801065957,1
2,300,fs_a_only,AR3962,AR,1,0.9030298006046238,1
2,300,fs_a_only,AR4023,AR,0,0.2248233686162554,0
2,300,fs_a_only,AR4020,AR,0,0.31247286852050854,0
2,300,fs_a_only,AR4479,AR,0,0.6499813099512912,1
2,300,fs_a_only,AR3873,AR,1,0.9056147145327997,1
2,300,fs_a_only,AR4306,AR,0,0.2556007897881653,0
2,300,fs_a_only,AR4232,AR,1,0.9423416631360604,1
2,300,fs_a_only,AR3919,AR,1,0.9448631974845706,1
2,300,fs_a_only,AR4115,AR,0,0.2751926267568533,0
2,300,fs_a_only,AR3915,AR,0,0.25838233979637226,0
2,300,fs_a_only,AR3911,AR,1,0.4969965860408003,0
2,300,fs_a_only,AR4024,AR,0,0.42667540867728465,0
2,300,fs_a_only,AR4037,AR,1,0.9294898556288351,1
2,300,fs_a_only,AR4344,AR,1,0.946465970738513,1
2,300,fs_a_only,AR3944,AR,1,0.2442055467680831,0
2,300,fs_a_only,AR4271,AR,1,0.8522992450442141,1
2,300,fs_a_only,AR4367,AR,1,0.9454043118551525,1
2,300,fs_a_only,0MC8-251209-R002,0MC,1,0.5955674435464002,1
2,300,fs_a_only,AR3918,AR,1,0.827193251212265,1
2,300,fs_a_only,AR4379,AR,1,0.9358377248300924,1
2,300,fs_a_only,AR3879,AR,1,0.6518658376865916,1
2,300,fs_a_only,AR3854,AR,1,0.9468695074278441,1
2,300,fs_a_only,AR4388,AR,0,0.08737972399496811,0
2,300,fs_a_only,AR3963,AR,1,0.8990946263664371,1
2,300,fs_a_only,AR3985,AR,0,0.3889585978042565,0
2,300,fs_a_only,AR4110,AR,1,0.9455046090713916,1
2,300,fs_a_only,AR4042,AR,1,0.9220493222048931,1
2,300,fs_a_only,AR3885,AR,1,0.3179097910640902,0
2,300,fs_a_only,AR4145,AR,1,0.9345638205726974,1
2,300,fs_a_only,AR4356,AR,0,0.05169211492005008,0
2,300,fs_a_only,AR3685,AR,1,0.21786627050458318,0
2,300,fs_a_only,AR4163,AR,0,0.8639234901104043,1
2,300,fs_a_only,AR4138,AR,0,0.9001914631440171,1
2,300,fs_a_only,AR3886,AR,1,0.7472297175734292,1
2,300,fs_a_only,AR4433,AR,0,0.6593089022113885,1
2,300,fs_a_only,AR4292,AR,0,0.1986570827934875,0
2,300,fs_a_only,AR4147,AR,1,0.9454005167707815,1
2,300,fs_a_only,0MC2-251022-001,0MC,1,0.5306999240391828,1
2,300,fs_a_only,R1350,AR,1,0.17847054118908845,0
2,300,fs_a_plus_cap_c5,AR4131,AR,1,0.7345505637252344,1
2,300,fs_a_plus_cap_c5,AR4278,AR,1,0.2315800382739698,0
2,300,fs_a_plus_cap_c5,AR3981,AR,0,0.6503232832371392,1
2,300,fs_a_plus_cap_c5,AR-2736,AR,0,0.5889506455639246,1
2,300,fs_a_plus_cap_c5,AR3993,AR,1,0.9629340872860773,1
2,300,fs_a_plus_cap_c5,0MC20-251126-R002,0MC,0,0.012354680891180945,0
2,300,fs_a_plus_cap_c5,AR4184,AR,1,0.9527661900850437,1
2,300,fs_a_plus_cap_c5,AR4071,AR,1,0.931720599781083,1
2,300,fs_a_plus_cap_c5,AR3858,AR,0,0.2492770316682679,0
2,300,fs_a_plus_cap_c5,AR4187,AR,1,0.8820389907483112,1
2,300,fs_a_plus_cap_c5,AR4428,AR,0,0.00703923359637388,0
2,300,fs_a_plus_cap_c5,AR3864,AR,1,0.8601966511322275,1
2,300,fs_a_plus_cap_c5,AR3962,AR,1,0.8950919686474572,1
2,300,fs_a_plus_cap_c5,AR4023,AR,0,0.3084176469589359,0
2,300,fs_a_plus_cap_c5,AR4020,AR,0,0.36006863894677804,0
2,300,fs_a_plus_cap_c5,AR4479,AR,0,0.8892454732876045,1
2,300,fs_a_plus_cap_c5,AR3873,AR,1,0.96710237274165,1
2,300,fs_a_plus_cap_c5,AR4306,AR,0,0.0851388809016105,0
2,300,fs_a_plus_cap_c5,AR4232,AR,1,0.9593909192525304,1
2,300,fs_a_plus_cap_c5,AR3919,AR,1,0.9693348971530206,1
2,300,fs_a_plus_cap_c5,AR4115,AR,0,0.10798556263920617,0
2,300,fs_a_plus_cap_c5,AR3915,AR,0,0.3866631562171856,0
2,300,fs_a_plus_cap_c5,AR3911,AR,1,0.713850301080198,1
2,300,fs_a_plus_cap_c5,AR4024,AR,0,0.24727136412776066,0
2,300,fs_a_plus_cap_c5,AR4037,AR,1,0.968037230300411,1
2,300,fs_a_plus_cap_c5,AR4344,AR,1,0.9429586009750073,1
2,300,fs_a_plus_cap_c5,AR3944,AR,1,0.3283780664785437,0
2,300,fs_a_plus_cap_c5,AR4271,AR,1,0.8599932636980593,1
2,300,fs_a_plus_cap_c5,AR4367,AR,1,0.9764517168656118,1
2,300,fs_a_plus_cap_c5,0MC8-251209-R002,0MC,1,0.713053610972692,1
2,300,fs_a_plus_cap_c5,AR3918,AR,1,0.925664801193107,1
2,300,fs_a_plus_cap_c5,AR4379,AR,1,0.8491126492803162,1
2,300,fs_a_plus_cap_c5,AR3879,AR,1,0.6700690658326198,1
2,300,fs_a_plus_cap_c5,AR3854,AR,1,0.9451854508441251,1
2,300,fs_a_plus_cap_c5,AR4388,AR,0,0.076327333952555,0
2,300,fs_a_plus_cap_c5,AR3963,AR,1,0.9050523043146382,1
2,300,fs_a_plus_cap_c5,AR3985,AR,0,0.1489096835498858,0
2,300,fs_a_plus_cap_c5,AR4110,AR,1,0.9676463444586035,1
2,300,fs_a_plus_cap_c5,AR4042,AR,1,0.9593373342669632,1
2,300,fs_a_plus_cap_c5,AR3885,AR,1,0.4475439416535445,0
2,300,fs_a_plus_cap_c5,AR4145,AR,1,0.9107097480950496,1
2,300,fs_a_plus_cap_c5,AR4356,AR,0,0.02374206114457222,0
2,300,fs_a_plus_cap_c5,AR3685,AR,1,0.5252968179545967,1
2,300,fs_a_plus_cap_c5,AR4163,AR,0,0.856964019856584,1
2,300,fs_a_plus_cap_c5,AR4138,AR,0,0.8628107795283236,1
2,300,fs_a_plus_cap_c5,AR3886,AR,1,0.8159467406136354,1
2,300,fs_a_plus_cap_c5,AR4433,AR,0,0.7054095246275255,1
2,300,fs_a_plus_cap_c5,AR4292,AR,0,0.1717285340828139,0
2,300,fs_a_plus_cap_c5,AR4147,AR,1,0.9780535559602068,1
2,300,fs_a_plus_cap_c5,0MC2-251022-001,0MC,1,0.7283468616260071,1
2,300,fs_a_plus_cap_c5,R1350,AR,1,0.24320896579022855,0
2,400,fs_a_only,AR4259,AR,1,0.6904161019236401,1
2,400,fs_a_only,AR4427,AR,0,0.013102519987386799,0
2,400,fs_a_only,AR3953,AR,0,0.007162867573329671,0
2,400,fs_a_only,AR4304,AR,0,0.15705676924129064,0
2,400,fs_a_only,AR4164,AR,0,0.37477054447195673,0
2,400,fs_a_only,AR3922,AR,1,0.7507285986174558,1
2,400,fs_a_only,0MC2-251222-004,0MC,0,0.13638321686622526,0
2,400,fs_a_only,AR4145,AR,1,0.8116940383038097,1
2,400,fs_a_only,AR3858,AR,0,0.0437206131187534,0
2,400,fs_a_only,AR3977,AR,0,0.06799559926363354,0
2,400,fs_a_only,AR4177,AR,1,0.8020472441797634,1
2,400,fs_a_only,AR4169,AR,0,0.0069046132278825206,0
2,400,fs_a_only,AR4179,AR,1,0.8322320221299252,1
2,400,fs_a_only,AR3776,AR,1,0.38672234035603,0
2,400,fs_a_only,AR4240,AR,1,0.8470014891450881,1
2,400,fs_a_only,AR4019,AR,0,0.34708590587669025,0
2,400,fs_a_only,0MC2-251022-004,0MC,1,0.5379334362624657,1
2,400,fs_a_only,AR3915,AR,0,0.40992762182506054,0
2,400,fs_a_only,AR3963,AR,1,0.8288950070683094,1
2,400,fs_a_only,AR4229,AR,0,0.011790726864219744,0
2,400,fs_a_only,AR4042,AR,1,0.8291220588351542,1
2,400,fs_a_only,AR4318,AR,0,0.6193758998748506,1
2,400,fs_a_only,AR4185,AR,1,0.8212491195969771,1
2,400,fs_a_only,AR3980,AR,0,0.3913157271472476,0
2,400,fs_a_only,0MC2-251107-010,0MC,1,0.7833589710713267,1
2,400,fs_a_only,AR3993,AR,0,0.8149062382816801,1
2,400,fs_a_only,AR4265,AR,0,0.010575891935510926,0
2,400,fs_a_only,AR4277,AR,1,0.7477350898970702,1
2,400,fs_a_only,AR3771,AR,0,0.5505590934873745,1
2,400,fs_a_only,AR3684,AR,1,0.7955238006783035,1
2,400,fs_a_only,0MC6-260317-R001,0MC,0,0.007182375588844671,0
2,400,fs_a_only,AR4367,AR,0,0.830744993651733,1
2,400,fs_a_only,AR3974,AR,0,0.0579994570014215,0
2,400,fs_a_only,AR4267,AR,1,0.671236328101379,1
2,400,fs_a_only,AR4055,AR,1,0.8176271315628635,1
2,400,fs_a_only,AR4256,AR,1,0.8255417563109694,1
2,400,fs_a_only,R1350,AR,1,0.05098534703287942,0
2,400,fs_a_only,AR4139,AR,0,0.6880447351572619,1
2,400,fs_a_only,AR3951,AR,1,0.8019440183908922,1
2,400,fs_a_only,AR4271,AR,1,0.7753641726306372,1
2,400,fs_a_only,AR3941,AR,1,0.7620754888447814,1
2,400,fs_a_only,AR3981,AR,0,0.5872125980652277,1
2,400,fs_a_only,0MC20-251121-R001,0MC,0,0.2522572216269161,0
2,400,fs_a_only,AR3978,AR,0,0.4031838660720935,0
2,400,fs_a_only,AR4532,AR,0,0.751258402341597,1
2,400,fs_a_only,AR4315,AR,1,0.8241708492619452,1
2,400,fs_a_only,AR3891,AR,1,0.3241624089672518,0
2,400,fs_a_only,AR4434,AR,0,0.3850079065636849,0
2,400,fs_a_only,R1355_AMY25R1355ST1,AR,1,0.46762843282846006,0
2,400,fs_a_plus_cap_c5,AR4259,AR,1,0.5901558670159466,1
2,400,fs_a_plus_cap_c5,AR4427,AR,0,0.005427922611975587,0
2,400,fs_a_plus_cap_c5,AR3953,AR,0,0.002093512407729142,0
2,400,fs_a_plus_cap_c5,AR4304,AR,0,0.08328551634757259,0
2,400,fs_a_plus_cap_c5,AR4164,AR,0,0.5192202073303169,1
2,400,fs_a_plus_cap_c5,AR3922,AR,1,0.8529756583816492,1
2,400,fs_a_plus_cap_c5,0MC2-251222-004,0MC,0,0.13065257043645892,0
2,400,fs_a_plus_cap_c5,AR4145,AR,1,0.7884560782433406,1
2,400,fs_a_plus_cap_c5,AR3858,AR,0,0.026194661350917966,0
2,400,fs_a_plus_cap_c5,AR3977,AR,0,0.025550972847225416,0
2,400,fs_a_plus_cap_c5,AR4177,AR,1,0.7965356224795728,1
2,400,fs_a_plus_cap_c5,AR4169,AR,0,0.00189338743565535,0
2,400,fs_a_plus_cap_c5,AR4179,AR,1,0.8018605017918868,1
2,400,fs_a_plus_cap_c5,AR3776,AR,1,0.4744157129228437,0
2,400,fs_a_plus_cap_c5,AR4240,AR,1,0.8050029161294697,1
2,400,fs_a_plus_cap_c5,AR4019,AR,0,0.07622951536288389,0
2,400,fs_a_plus_cap_c5,0MC2-251022-004,0MC,1,0.21893261157051186,0
2,400,fs_a_plus_cap_c5,AR3915,AR,0,0.34067479072729656,0
2,400,fs_a_plus_cap_c5,AR3963,AR,1,0.8793279491567746,1
2,400,fs_a_plus_cap_c5,AR4229,AR,0,0.017122212561328905,0
2,400,fs_a_plus_cap_c5,AR4042,AR,1,0.8813895362749499,1
2,400,fs_a_plus_cap_c5,AR4318,AR,0,0.39323667747251273,0
2,400,fs_a_plus_cap_c5,AR4185,AR,1,0.6099297530498206,1
2,400,fs_a_plus_cap_c5,AR3980,AR,0,0.0954185896861627,0
2,400,fs_a_plus_cap_c5,0MC2-251107-010,0MC,1,0.7270645682646797,1
2,400,fs_a_plus_cap_c5,AR3993,AR,0,0.8628434580579379,1
2,400,fs_a_plus_cap_c5,AR4265,AR,0,0.002283433239688607,0
2,400,fs_a_plus_cap_c5,AR4277,AR,1,0.8153493278791422,1
2,400,fs_a_plus_cap_c5,AR3771,AR,0,0.216074974551121,0
2,400,fs_a_plus_cap_c5,AR3684,AR,1,0.8723976978202713,1
2,400,fs_a_plus_cap_c5,0MC6-260317-R001,0MC,0,0.01991000006726084,0
2,400,fs_a_plus_cap_c5,AR4367,AR,0,0.8861851679383127,1
2,400,fs_a_plus_cap_c5,AR3974,AR,0,0.020193440975306103,0
2,400,fs_a_plus_cap_c5,AR4267,AR,1,0.7673611416701548,1
2,400,fs_a_plus_cap_c5,AR4055,AR,1,0.8707196305181631,1
2,400,fs_a_plus_cap_c5,AR4256,AR,1,0.6230626767339406,1
2,400,fs_a_plus_cap_c5,R1350,AR,1,0.020089747752559704,0
2,400,fs_a_plus_cap_c5,AR4139,AR,0,0.7676870779575913,1
2,400,fs_a_plus_cap_c5,AR3951,AR,1,0.7806030624019902,1
2,400,fs_a_plus_cap_c5,AR4271,AR,1,0.8333765493516437,1
2,400,fs_a_plus_cap_c5,AR3941,AR,1,0.7317073369422266,1
2,400,fs_a_plus_cap_c5,AR3981,AR,0,0.2602457405384471,0
2,400,fs_a_plus_cap_c5,0MC20-251121-R001,0MC,0,0.19304763397660635,0
2,400,fs_a_plus_cap_c5,AR3978,AR,0,0.419729880925862,0
2,400,fs_a_plus_cap_c5,AR4532,AR,0,0.8285342324843313,1
2,400,fs_a_plus_cap_c5,AR4315,AR,1,0.7014127119716508,1
2,400,fs_a_plus_cap_c5,AR3891,AR,1,0.5329899519367333,1
2,400,fs_a_plus_cap_c5,AR4434,AR,0,0.46801630123767085,0
2,400,fs_a_plus_cap_c5,R1355_AMY25R1355ST1,AR,1,0.17811007003550888,0
