cell_name,cohort,dqv_norm_c5_c1_var_log10,dqv_norm_c5_c1_min,dqv_norm_c5_c1_mean,dqv_norm_c5_c1_skew
AR4098,AR,-5.494631339586887,-0.0061069975010602465,-0.0024279922631947337,0.529262728089073
AR4100,AR,-5.646074249033076,-0.005514948091798814,-0.002659551014300295,0.6067541405124701
AR4101,AR,-5.5623280775354,-0.0071985387757638585,-0.0031595202271724435,0.09315453342356005
AR4102,AR,-5.692554306945126,-0.0059499664157299835,-0.002747168075443575,0.04158066457775052
AR4109,AR,-4.553036879502102,-0.010604437142699104,-0.0005616357756297888,0.5125720459445029
AR4110,AR,-4.977133651400497,-0.010787982173966452,-0.00451598973137881,0.5528950219675665
AR4111,AR,-5.254714188904291,-0.010122764773718663,-0.00786403785971598,1.3857148499020282
AR4115,AR,-3.480951889785676,-0.011692995765662094,0.009945328982661051,0.6752134005844388
AR4116,AR,-3.5599271157331094,-0.005235926061871537,0.014687129031054819,0.5086187907030146
AR4121,AR,-3.9294788588933773,-0.014563192737424837,0.004581286279592035,-0.052729640805474765
AR4122,AR,-3.8419060411501995,-0.016644304014062403,0.005074214857055825,-0.3034864076841368
AR4123,AR,-3.642309603455154,-0.05239049410394224,-0.02853617483467283,-0.22434772780382115
AR4127,AR,-3.3139527957953776,-0.01463801600952395,0.009833294420386668,0.7890734275500385
AR4128,AR,-3.4826273765228204,-0.009678612085986789,0.008119799726163508,0.8689056119800272
AR4130,AR,-5.023204636562291,-0.010560385641200279,-0.0059650309897855205,0.09521716146344548
AR4131,AR,-5.19075156630977,-0.013589766768836957,-0.010225365549088079,0.7665824122241501
AR4135,AR,-2.306646605403566,-0.18681318882867093,-0.10495549461247435,0.2313900162493172
AR4138,AR,-5.16993068964563,-0.01883532030599161,-0.011672577259814128,0.49169389317902795
AR4139,AR,-4.9036642836397935,-0.012973864799965273,-0.00730458047242696,0.640248138694861
AR4142,AR,-7.871283670901588,-0.0011674438289522198,-0.0008410277828332404,2.4369502815994943
AR4143,AR,-5.518750546691005,-0.00877679396306357,-0.005529655954949762,0.8134671038644012
AR4144,AR,-5.256411898270641,-0.0096247746696945,-0.005582244566164144,0.5488221869825493
AR4145,AR,-4.987152626763217,-0.009357326155234914,-0.0038704602122929402,0.3715198377225462
AR4146,AR,-5.212880917128596,-0.00921373398900533,-0.004724845984065751,0.25315801418020906
AR4147,AR,-5.280792067021596,-0.009009756109343995,-0.0045011942906921796,0.42280427359821793
AR4148,AR,-5.167540081825206,-0.009493938687590965,-0.0048072447676006875,0.4528750277765427
AR4149,AR,-4.141478796063069,-0.017973018681714522,-0.004223293476250507,0.07614017684574742
AR4162,AR,-3.5138705150863023,-0.011339564264614405,0.006608399374685986,0.822592756330414
AR4163,AR,-3.734669380359682,-0.010909034632079165,0.002484310027023708,0.7330647129385089
AR4164,AR,-3.8460927625718737,-0.012920714692031345,-0.0004003429901123392,0.5315239612236933
AR4165,AR,-3.4127915865354668,-0.02239891309027537,0.0010134437859265406,0.5531130487050666
AR4166,AR,-2.740613082567301,-0.04815535728651464,0.015700003084259753,0.415472631498566
AR4167,AR,-3.5447826965210854,-0.011562074858106043,0.004292093772111961,0.9454814428078167
AR4168,AR,-5.328399874737431,-0.012377203807935541,-0.008994709574083775,1.4676755552760032
AR4169,AR,-3.2192252825906977,-0.05052718514466974,-0.020725789967488393,0.1377869081281004
AR4170,AR,-5.532014756149125,-0.008712723994273966,-0.005090868853831636,1.2694855603477846
AR4177,AR,-5.338731255044885,-0.007226674710801338,-0.002450772582298487,0.7979148793413123
AR4179,AR,-5.6341123225237855,-0.006964970549508393,-0.0028651278601283317,0.560554928914884
AR4181,AR,-5.184959328957226,-0.006768279943097534,-0.004010161849285504,0.7900099395967486
AR4184,AR,-4.296238387383482,-0.010205841916915804,0.0008046955211573701,0.7896017726919297
AR4185,AR,-5.673245155795989,-0.0050716132311435375,-0.002542760256929482,1.3079985187345908
AR4187,AR,-5.7873869444418835,-0.005908216412274197,-0.003020483671400205,0.967271887466355
AR4188,AR,-5.923548535740469,-0.005257828359368887,-0.002652467991235121,0.5539001511440496
AR4191,AR,-5.042030196882369,-0.008857415488774778,-0.005760737231976897,0.7467098445273228
AR4193,AR,-4.17404052510755,-0.031963488641366916,-0.012652914826687586,-0.8305454779423421
AR4194,AR,-5.494674166820506,-0.010103190862474392,-0.0055702537761086685,-0.8253536051706322
AR4195,AR,-5.494807264642921,-0.010090280561485506,-0.005043693341053489,-1.3462421836583267
AR4197,AR,-5.330509828962589,-0.01060198276507347,-0.005391770580839654,-0.7366206484430824
AR4198,AR,-5.483255090197693,-0.010337984996737042,-0.0056651793479470655,-0.920474667453721
AR4199,AR,-4.810333289705709,-0.005192612619661852,0.0027351581681248956,-0.2226905085480922
AR4201,AR,-7.050121826246495,-0.0014819740153872729,-0.0010362615567034684,0.9317447531005882
AR4216,AR,-4.724704582973751,-0.012115494861874817,-0.006839886047536462,0.19538472526936868
AR4217,AR,-5.162937880634602,-0.006134197658814165,-0.003683435902793613,1.3313678595875533
AR4229,AR,-3.816520383658103,-0.04178263988298323,-0.02448121780137847,0.0787316742234118
AR4230,AR,-4.079547753993036,-0.02803929007286834,-0.017971147694137504,1.1612017655813667
AR4231,AR,-3.7963258487582277,-0.03537463088426963,-0.023697164618192955,0.7765706702161399
AR4232,AR,-5.160375397656451,-0.016048488076963473,-0.009917958572615551,-0.6990982130145614
AR4233,AR,-4.193726925415,-0.00009090124014419656,0.008187169489626845,0.4609536087400098
AR4234,AR,NaN,NaN,NaN,NaN
AR4239,AR,-2.9969275182068205,-0.03247145294408244,0.013854364665162894,0.5254238277582716
AR4240,AR,-3.3443260787169113,-0.005175545915503888,0.017632059755858635,0.8921784914081975
AR4242,AR,-2.984421768186725,-0.012503548910349386,0.025352858378109897,0.7964398756581581
AR4244,AR,-3.7978961949435037,-0.008531845595957243,0.008424831916124672,0.26300576963012423
AR4246,AR,-3.0216000350973986,-0.02812531934954545,0.009426886073813085,0.5419347466630429
AR4255,AR,-4.775333346135648,-0.013058447593590478,-0.006643739779817591,0.28237926610661707
AR4256,AR,-5.409053116881158,-0.012032454362701516,-0.006849118045375915,-0.5110354205722238
AR4259,AR,-4.762106620545152,-0.010633726651727177,-0.003924564429631935,0.2334054568321958
AR4261,AR,-3.315780069215851,-0.02740751297267272,0.0010718853017768792,0.589298710085341
AR4262,AR,-3.0674262562790164,-0.027827742873081856,0.007759456800430863,0.8641290507294722
AR4263,AR,-3.8286655173556046,-0.005027804662734831,0.012183287075438406,0.40563805219703514
AR4264,AR,-2.9208655482715375,-0.08498806417717206,-0.016714760443759285,-0.7124139891301557
AR4265,AR,-3.0549927790227756,-0.06875409028689873,-0.013698592643471884,-0.5877028528009646
AR4267,AR,-5.532714707957891,-0.006766516231374314,-0.004575074279950145,1.02409126571491
AR4268,AR,-4.956441085567891,-0.006385988482177963,-0.0032407826211460836,0.711120408210493
AR4269,AR,-2.999805842997973,-0.19152177708978727,-0.10738229407095838,-1.0968314027889714
AR4270,AR,-4.892392467340887,-0.006562824499399436,-0.002462777635312713,0.6517949407921557
AR4271,AR,-4.654858488379283,-0.008121880790602966,-0.0029311423170088305,0.6044559205036891
AR4272,AR,-4.883297817807571,-0.0074776331108123645,-0.003856486577929886,0.6394101054905813
AR4273,AR,-4.1297216532064525,-0.015986267752464884,-0.007819850660248468,0.6833748881221144
AR4275,AR,-5.2284606981581,-0.0027981494963744053,0.0026002345782478427,0.9071134763991052
AR4276,AR,-5.210485570932251,-0.009419071265940559,-0.006118513968489149,1.5572089355265075
AR4277,AR,-5.011873852989273,-0.004516118367237502,-0.001137956481902655,1.0956696619087345
AR4278,AR,-4.586546606511206,-0.0004323640588325889,0.01633577172965751,-2.2535123225052542
AR4282,AR,-3.82081242326676,-0.009970634557976416,0.003247790112310377,0.6895213555572858
AR4284,AR,-4.509244623338629,-0.006480816908684137,-0.0006018832605196137,0.4313546532607161
AR4289,AR,-5.396053102277786,-0.012459717151280058,-0.007533846047288681,-0.2380007397584317
AR4292,AR,-4.129954084996402,-0.02086864281352517,-0.01162726581738172,0.41811998838817177
AR4293,AR,-4.164022883189242,-0.018416184128921907,-0.009352106701305136,0.29291888987817793
AR4304,AR,-4.064993383753232,-0.020153906473571886,-0.008655544984530377,0.10146711020400094
AR4305,AR,-4.071291120357353,-0.01667754699601359,-0.005965647465933446,0.3152094088818094
AR4306,AR,-3.9295877411373556,-0.021518964771655814,-0.008124781745134159,0.31503173347980024
AR4307,AR,-5.131503841780996,-0.009749105608976558,-0.0049569652341499145,0.5972747202376749
AR4309,AR,-5.39561597392841,-0.00869928422716626,-0.005023658448707158,1.7688089407535976
AR4310,AR,-5.537196945640169,-0.010715127659915748,-0.006577111256380715,-0.15739108250983064
AR4311,AR,-5.552331780670849,-0.011106603018540495,-0.007730370704572083,0.6882057483078398
AR4313,AR,-5.7550514817313445,-0.007909302924776561,-0.004494728232013506,-1.0233770516793572
AR4315,AR,-6.079679754414672,-0.006213813252776774,-0.0033422131327494687,-0.02701630253729799
AR4317,AR,-5.379265847566912,-0.004757427040103666,0.00233297799981267,-1.5927312945954275
AR4318,AR,-5.712946266893843,-0.004054983930408948,0.001645611484178148,-2.140082291512779
AR4319,AR,-5.372997539346376,-0.0033139252261136327,-0.0003975979773818293,0.900695643270946
AR4343,AR,-5.582341543754942,-0.007692953552620888,-0.004078928695561438,0.8549649439203442
AR4344,AR,-5.011823306605139,-0.0072462936723322,-0.0038185893461511826,0.7432965511931839
AR4345,AR,-5.334156654612542,-0.006781790777175349,-0.0033230529723474564,1.4299967296390954
AR4352,AR,-4.131836577282746,-0.010232438681038902,-0.0013943436198193499,1.0125858831812051
AR4353,AR,-4.117901651163609,-0.009839164072152774,-0.0011321247275973374,0.9867792820016547
AR4354,AR,-3.5583618709389313,-0.0244781683721989,-0.006274916117669478,0.6258766430417063
AR4355,AR,-4.211840240903903,-0.011065121975443667,-0.0024130012185315302,1.034537349519026
AR4356,AR,-2.642158185601917,-0.013234198762978513,0.03549539692559148,0.8572858462230557
AR4357,AR,-2.7345533483611058,-0.029806087252815056,0.01603014322652059,0.7823007729424589
AR4359,AR,-5.512041840172566,-0.0069507177009635775,-0.003514260198120864,1.8014595628200922
AR4363,AR,-5.22950818998448,-0.00832767828220083,-0.005404440067441422,0.37936271008357053
AR4366,AR,-4.1263184966466095,-0.013195432494863808,-0.004667624333829309,1.1457524316027392
AR4367,AR,-4.48460846124275,-0.008247005544178804,-0.002525171952602101,1.0471694431438041
AR4368,AR,-4.215970941192462,-0.012597670747490134,-0.0039129257333480995,1.2197094911401059
AR4379,AR,-4.568751521138982,-0.00732135450817918,-0.001017675649767824,0.22799315299900574
AR4380,AR,-4.6940004793858625,-0.010071828341857969,-0.003553363704397693,0.4809142318436201
AR4384,AR,-2.971800090443528,-0.020646655081295647,0.03587057875768149,-0.557535243303878
AR4388,AR,-2.3600163137013865,-0.017047499225087047,0.059110057333706174,0.5601496838168594
AR4389,AR,-1.4905248801324553,-0.0054346833336237615,0.24101594432001366,-0.29981956280907923
AR4394,AR,-3.5237542547602887,-0.02172175690751689,0.0025249152740465333,0.708656406195347
AR4395,AR,-3.6534596250527303,-0.0013700325038985969,0.016212129930637,0.8351610974635324
AR4401,AR,-3.9171073108000813,-0.01117481608631244,0.000625252121013614,0.8471265554207871
AR4402,AR,-3.3200762318406194,-0.01603629326694635,0.009719880727146378,0.7048221619766668
AR4403,AR,-3.34393377996484,-0.012534346705712022,0.011845514497147406,0.7411232850800727
AR4410,AR,-3.5641378219228126,-0.008538714008997143,0.01614515772555692,0.3173020569281369
AR4411,AR,-2.8544974212168137,-0.008815722224747075,0.038397242062761135,0.476674902965241
AR4412,AR,-3.535159041501687,-0.010849396952401913,0.018815036634557056,-0.11435934252905983
AR4421,AR,-3.671790797802553,-0.009792334069717804,0.015311063611882645,0.0878412530564925
AR4423,AR,-4.6146338170631065,-0.004968512747626313,0.0029406665764718475,-0.1734651405494665
AR4424,AR,-4.344275181232386,-0.008954878478552189,0.0003598475756299766,0.2773261373318451
AR4426,AR,-4.769729051932928,-0.010392908570632043,-0.005524182838264979,0.6858972738506078
AR4427,AR,-2.8981659677444145,-0.03117658616246737,0.00443779114961202,0.5972272148617097
AR4428,AR,-2.6096012688253594,-0.041332960590080056,0.010706990675180548,0.5295609583662721
AR4429,AR,-2.246923228218649,-0.03892090145399011,0.04173076520833355,0.5839136263423998
AR4430,AR,-2.2677046082311456,-0.060140542518378325,0.022659139416261968,0.47159232112487287
AR4431,AR,-1.952477406752158,-0.37699577026725845,-0.2627922229850422,0.972806443344204
AR4432,AR,-2.268798290760531,-0.26675049249596966,-0.1974333791094522,1.249154052765652
AR4433,AR,-2.4758787823625417,-0.014810913058786998,0.05084834655158038,0.592985365121821
AR4434,AR,-2.7200017139896424,-0.009272869046952455,0.042073685742216406,0.5527387993391176
AR4435,AR,-2.296483851800396,-0.00575760044322142,0.09875172405420281,-0.027181990389735365
AR4439,AR,-5.33751486373204,-0.00814239670454374,-0.003375807435138334,0.6023311569449484
AR4440,AR,-5.355829245564586,-0.006042063010153359,-0.00282738121120336,1.2796859530773068
AR4441,AR,-5.712593792181595,-0.006130539131901609,-0.004164174892260502,1.1721603290958433
AR4456,AR,-4.502466468946715,-0.015431616100236217,-0.010026653140273406,0.6368294755013152
AR4478,AR,-5.524635053985277,-0.009572451764963156,-0.00479875357060483,-0.04871694402864883
AR4479,AR,-5.181790236148621,-0.0010098669992539453,0.001377427720703909,1.409939134176729
AR4480,AR,NaN,NaN,NaN,NaN
AR4495,AR,-5.089846417312158,-0.006393316020037916,-0.0023193892590718237,0.15566351842770323
AR4496,AR,-5.1258103011004,-0.006079611033874058,-0.0016934541865532948,0.06993416348600572
AR4501,AR,-2.8997867939435347,-0.0068531066239591945,0.040284317767044595,0.07739024339236147
AR4502,AR,-3.428427030730013,-0.006754542509775204,0.015839945994523947,1.0204213726771112
AR4503,AR,-2.9208735576024556,-0.006638437478489619,0.03272144165737551,0.8243642083860867
AR4504,AR,NaN,NaN,NaN,NaN
AR4513,AR,NaN,NaN,NaN,NaN
AR4515,AR,-4.407373625871304,-0.005023199517030618,0.0033164153302099285,0.7694890721320946
AR4516,AR,-4.797584017458506,0.0040130264913594334,0.021783380040297142,-1.4725873372418792
AR4526,AR,-4.501582926407092,-0.006031197159503736,0.001395978913439847,0.8047074882427103
AR4527,AR,-4.747774417715706,-0.008665584849768732,-0.0028870774228402203,0.17100849239206375
AR4530,AR,-3.9378141067216457,-0.008557932305949844,0.009634876481030603,0.3861684811546263
AR4531,AR,-4.196515551731594,-0.007473958944902968,0.001705017183764656,0.458931165038516
AR4532,AR,-4.9645048018560916,-0.007058741715745718,-0.0016102129362937135,0.03598021011261877
AR4534,AR,-5.4315326216756254,-0.00610881027018503,-0.003124545666609102,1.0148985635995127
AR4535,AR,-5.074388243309221,-0.005654247251954942,-0.0028306594247600415,0.7178877509691167
AR4536,AR,-5.207506204278377,-0.005683703872431906,-0.0027824903103054847,0.8233796274624668
AR4544,AR,NaN,NaN,NaN,NaN
AR4549,AR,-4.122516279123089,0.0014666277037485975,0.03094541473624455,-0.9778968496185586
AR4555,AR,-3.7958908350996703,-0.01438744167535642,0.007178914635678724,0.17542805127018266
AR4556,AR,-3.7861857818139786,-0.014298692943233202,0.007460039005945864,0.2261704770897447
AR4559,AR,-4.727489636433411,-0.006641484217738197,0.0003666724358476444,0.6481582218171966
AR4560,AR,-4.94840764014906,-0.008419239701132517,-0.0036523671868232506,0.0035349409738093603
AR4563,AR,-5.0411048760268855,-0.0077276140293753804,-0.0046868076655368655,0.750865238803786
AR4564,AR,-4.885801660533884,-0.007891080891508896,-0.004029722030484119,0.6956027668266093
AR4565,AR,-5.276927781801818,-0.00625863563387879,-0.0035912210276958373,0.9075954317410593
AR4569,AR,-4.1892604458908815,-0.047848804752472295,-0.02858043541316835,0.03659826766093204
AR4571,AR,-4.8150086727372745,-0.006960271723965496,-0.0012275012235643233,0.8546459760349979
AR4576,AR,-3.3084328516663346,-0.026142761809419553,-0.0030454184382400253,0.551292971146475
AR4578,AR,-4.764437670352144,-0.0030218397261562754,0.0023339422282464294,0.6311624532736212
AR4579,AR,-4.532339206503668,-0.00042522817250734574,0.007680205233517039,0.6620129151668598
AR4580,AR,-4.919999181026384,-0.0036332828450646934,0.001162048700023225,0.5534383661364121
AR4581,AR,-5.051000685672299,-0.005695692178571791,0.0008755248235418694,-0.06293810875214922
AR4582,AR,-4.482192021420214,-0.005937651069033175,0.008099599509539101,-0.42515734995377846
AR4585,AR,-4.12263961586957,-0.004624985557188855,0.009307428895587286,0.444821085078878
AR4586,AR,-3.8752429504720225,-0.0019316840952994488,0.01825451228043123,-0.09023422725628355
AR4587,AR,-3.76267413747882,-0.005004893361926023,0.01647106558516888,-0.029529420285895173
AR4588,AR,-3.7282527898249733,-0.0039660533205224105,0.018853901889233676,-0.04028566429032509
AR4593,AR,-4.144206988419483,-0.024356449525133834,-0.0076165656807333565,-0.9195240756378755
AR4594,AR,-5.263222406144723,-0.00942291310914543,-0.005140365706036232,-0.4755025968674737
AR4595,AR,-5.4633487289500895,-0.009116410559483699,-0.007099110283750603,1.4116626674588206
AR4597,AR,-5.153084146610361,-0.01021688892503757,-0.006343551017711156,0.23639332093649515
AR4598,AR,-3.1388433325658736,-0.07224373737764536,-0.04422018341477421,0.365261780290102
AR4600,AR,-5.237206774455871,-0.009691794243152937,-0.0064016154183595105,0.3473477293439394
AR4601,AR,-5.136217841204803,-0.008734949689931038,-0.0050598673090929075,0.03893423436221488
AR4602,AR,-5.051933511197952,-0.0121281356520318,-0.008146346219500824,0.5086697216128993
AR4615,AR,-3.973118574329075,-0.03454952092162583,-0.012208723631089744,-0.8851702734147995
AR4628,AR,-2.905218333583644,-0.09279401129973576,-0.05141117308542311,0.16889867452351356
AR4643,AR,-3.5371794497427502,-0.051431895857757495,-0.01795613680415012,-0.7709319220944401
AR4644,AR,-5.29802001249585,-0.00798861532287238,-0.005470449588354998,0.45872257545115425
AR4664,AR,-4.0220749164723175,-0.013326851001546543,0.0010803308545675597,-0.030392113684493682
AR4666,AR,-5.105085885654647,-0.011910566809456903,-0.007385226580911568,0.7703219073307808
AR4696,AR,-2.8877228897369407,-0.031763079228203324,0.006997454516287371,0.6886069368302711
R1350,AR,-3.666447656251721,-0.03443544013949906,-0.016024324264418147,0.20275910714938108
R1351,AR,-4.693947249619376,-0.021730411200055845,-0.009625778260545255,0.06613394154888837
R1352,AR,-3.4478837961035964,-0.04534982748669952,-0.017415791660177014,0.019097276246188243
R1355,AR,-4.6581012395243,-0.015929125809239983,-0.0015810666197694349,-1.2928038915334101
R1355_AMY25R1355ST1,AR,-4.6581012395243,-0.015929125809239983,-0.0015810666197694349,-1.2928038915334101
