seed,inner_cv_score,tune_objective,test_f1,test_accuracy,test_precision,test_recall,test_n,test_roc_auc,test_auc_0MC,test_auc_AR
1,0.8466007630939992,roc_auc,0.8,0.7916666666666666,0.7692307692307693,0.8333333333333334,48.0,0.9045138888888888,0.9428571428571428,0.8792569659442724
2,0.8402380332986473,roc_auc,0.88,0.875,0.8461538461538461,0.9166666666666666,48.0,0.9479166666666667,1.0,0.9504132231404958
3,0.8573859694762401,roc_auc,0.7659574468085106,0.7708333333333334,0.782608695652174,0.75,48.0,0.8854166666666666,1.0,0.8666666666666667
4,0.8697320499479709,roc_auc,0.7692307692307693,0.75,0.7142857142857143,0.8333333333333334,48.0,0.8489583333333334,1.0,0.8166666666666667
5,0.8611364030523759,roc_auc,0.8518518518518519,0.8333333333333334,0.7666666666666667,0.9583333333333334,48.0,0.8767361111111112,1.0,0.8636363636363638
