seed,inner_cv_score,tune_objective,test_n,test_n_events,test_c_index,test_auc_at_200,test_f1_at_200,test_auc_at_300,test_f1_at_300,test_auc_at_400,test_f1_at_400,test_c_index_0MC,test_c_index_AR
1,0.7452826989669095,f1_at_N,83.0,37.0,0.7181748466257669,0.9195804195804196,0.6190476190476191,0.7511961722488039,0.6222222222222222,0.7391304347826086,0.7346938775510204,,0.722577209797657
2,0.703581723154894,f1_at_N,83.0,37.0,0.7917933130699089,0.8866666666666667,0.6511627906976745,0.8475499092558985,0.6976744186046512,0.8627002288329519,0.7727272727272727,0.4117647058823529,0.8285385500575374
3,0.7509816309816311,f1_at_N,83.0,37.0,0.6781842818428184,0.8710743801652893,0.45454545454545453,0.7402402402402402,0.5652173913043478,0.6815476190476191,0.56,,0.6750902527075813
4,0.7235308385308385,f1_at_N,83.0,37.0,0.8053892215568862,0.9476190476190476,0.6363636363636364,0.9288194444444444,0.6666666666666666,0.8444055944055944,0.6956521739130435,0.9428571428571428,0.7995735607675906
5,0.7230421865715984,f1_at_N,83.0,37.0,0.7757712565838977,0.9147727272727273,0.5365853658536586,0.8415032679738562,0.6818181818181818,0.8573913043478261,0.7346938775510204,0.7948717948717948,0.7767857142857143
