seed,inner_cv_score,tune_objective,test_f1,test_accuracy,test_precision,test_recall,test_n,test_roc_auc,test_auc_0MC,test_auc_AR
1,0.9513394216133942,f1,0.8888888888888888,0.8305084745762712,0.8888888888888888,0.8888888888888888,59.0,0.8793650793650793,0.92,0.8603174603174603
2,0.9407237425997949,f1,0.9213483146067416,0.8813559322033898,0.9318181818181818,0.9111111111111111,59.0,0.9396825396825396,1.0,0.942800788954635
3,0.9451870431110253,f1,0.9247311827956989,0.8813559322033898,0.8958333333333334,0.9555555555555556,59.0,0.9,0.9444444444444445,0.9114219114219114
4,0.953406221193217,f1,0.8571428571428571,0.7796610169491526,0.8478260869565217,0.8666666666666667,59.0,0.8158730158730159,0.7857142857142857,0.8092105263157896
5,0.9271975442397977,f1,0.9347826086956522,0.8983050847457628,0.9148936170212766,0.9555555555555556,59.0,0.9666666666666667,0.9,0.9708333333333333
