seed,inner_cv_score,tune_objective,test_f1,test_accuracy,test_precision,test_recall,test_n,test_roc_auc,test_auc_0MC,test_auc_AR
1,0.930873347724789,f1,0.9230769230769231,0.8813559322033898,0.9130434782608695,0.9333333333333333,59.0,0.9222222222222222,1.0,0.8825396825396825
2,0.932043491349181,f1,0.9555555555555556,0.9322033898305084,0.9555555555555556,0.9555555555555556,59.0,0.9317460317460318,1.0,0.9447731755424063
3,0.950892561983471,f1,0.9010989010989011,0.847457627118644,0.8913043478260869,0.9111111111111111,59.0,0.8634920634920634,0.9444444444444445,0.8741258741258742
4,0.9525012423147287,f1,0.8444444444444444,0.7627118644067796,0.8444444444444444,0.8444444444444444,59.0,0.7555555555555555,0.6428571428571428,0.7719298245614035
5,0.9374863630621767,f1,0.9347826086956522,0.8983050847457628,0.9148936170212766,0.9555555555555556,59.0,0.9476190476190476,1.0,0.9479166666666666
