seed,inner_cv_score,tune_objective,test_n,test_n_events,test_c_index,test_auc_at_200,test_f1_at_200,test_auc_at_300,test_f1_at_300,test_auc_at_400,test_f1_at_400,test_c_index_0MC,test_c_index_AR
1,0.5959663865546219,f1_at_N,83.0,37.0,0.803680981595092,0.9283216783216783,0.5714285714285714,0.8819776714513556,0.7111111111111111,0.8695652173913043,0.8163265306122449,,0.7870074547390842
2,0.57002457002457,f1_at_N,83.0,37.0,0.7712765957446809,0.8733333333333333,0.6046511627906976,0.8330308529945554,0.6976744186046512,0.8512585812356981,0.7272727272727273,0.5882352941176471,0.7802071346375143
3,0.6131695462565332,f1_at_N,83.0,37.0,0.7886178861788617,0.9520661157024793,0.5,0.8633633633633634,0.6956521739130435,0.8050595238095237,0.72,,0.7653429602888087
4,0.5632444805879341,f1_at_N,83.0,37.0,0.8203592814371258,0.9428571428571428,0.6363636363636364,0.953125,0.7619047619047619,0.8968531468531469,0.782608695652174,0.8,0.8230277185501066
5,0.5924193058403585,f1_at_N,83.0,37.0,0.7870579382994732,0.8731060606060606,0.4878048780487805,0.8431372549019608,0.6363636363636364,0.8678260869565217,0.7346938775510204,0.8974358974358975,0.7566964285714286
