seed,inner_cv_score,tune_objective,test_n,test_n_events,test_c_index,test_auc_at_200,test_f1_at_200,test_auc_at_300,test_f1_at_300,test_auc_at_400,test_f1_at_400,test_c_index_0MC,test_c_index_AR
1,0.9339249011019654,auc_at_N,83.0,37.0,0.7108895705521472,0.8986013986013986,0.6190476190476191,0.7575757575757576,0.5777777777777777,0.7408695652173913,0.6530612244897959,,0.7103301384451545
2,0.933954426954427,auc_at_N,83.0,37.0,0.7895136778115501,0.8808333333333334,0.6511627906976745,0.8103448275862069,0.6976744186046512,0.8466819221967963,0.7272727272727273,0.5882352941176471,0.8009205983889528
3,0.925438292000792,auc_at_N,83.0,37.0,0.7266260162601627,0.9537190082644628,0.5,0.7882882882882882,0.5217391304347826,0.7053571428571428,0.52,,0.7324007220216606
4,0.9161524013107722,auc_at_N,83.0,37.0,0.7799401197604791,0.9261904761904761,0.3835616438356164,0.9149305555555555,0.7142857142857143,0.8146853146853148,0.7391304347826086,0.9285714285714286,0.7681236673773987
5,0.9295859823446031,auc_at_N,83.0,37.0,0.7791572610985703,0.9176136363636364,0.5365853658536586,0.8537581699346406,0.7727272727272727,0.8486956521739131,0.7755102040816326,0.8589743589743589,0.7829241071428571
