seed,inner_cv_score,tune_objective,test_f1,test_accuracy,test_precision,test_recall,test_n,test_roc_auc,test_auc_0MC,test_auc_AR
1,0.84973838104032,roc_auc,0.7111111111111111,0.7291666666666666,0.7619047619047619,0.6666666666666666,48.0,0.8402777777777778,0.8571428571428571,0.8513931888544892
2,0.8084949215143121,roc_auc,0.8979591836734694,0.8958333333333334,0.88,0.9166666666666666,48.0,0.953125,1.0,0.9566115702479339
3,0.8171283471837489,roc_auc,0.8076923076923077,0.7916666666666666,0.75,0.875,48.0,0.814236111111111,1.0,0.780952380952381
4,0.842074484456756,roc_auc,0.7931034482758621,0.75,0.6764705882352942,0.9583333333333334,48.0,0.8463541666666666,0.9166666666666666,0.8416666666666666
5,0.8405663281009541,roc_auc,0.8421052631578947,0.8125,0.7272727272727273,1.0,48.0,0.875,1.0,0.8568181818181818
