seed,inner_cv_score,tune_objective,test_f1,test_accuracy,test_precision,test_recall,test_n,test_roc_auc,test_auc_0MC,test_auc_AR
1,0.9349839743589744,f1,0.8936170212765957,0.8305084745762712,0.8571428571428571,0.9333333333333333,59.0,0.8571428571428572,0.9400000000000001,0.819047619047619
2,0.9404119241192412,f1,0.9213483146067416,0.8813559322033898,0.9318181818181818,0.9111111111111111,59.0,0.9412698412698413,1.0,0.9368836291913215
3,0.945077431212389,f1,0.8817204301075269,0.8135593220338984,0.8541666666666666,0.9111111111111111,59.0,0.8555555555555555,0.8333333333333334,0.8857808857808858
4,0.9409714714746235,f1,0.8764044943820225,0.8135593220338984,0.8863636363636364,0.8666666666666667,59.0,0.7603174603174603,0.7142857142857143,0.7719298245614035
5,0.9285941454455866,f1,0.946236559139785,0.9152542372881356,0.9166666666666666,0.9777777777777777,59.0,0.9587301587301587,0.8,0.9729166666666667
