seed,inner_cv_score,tune_objective,test_f1,test_accuracy,test_precision,test_recall,test_n,test_roc_auc,test_auc_0MC,test_auc_AR
1,0.8665669441553937,roc_auc,0.8163265306122449,0.8125,0.8,0.8333333333333334,48.0,0.8680555555555555,0.9142857142857143,0.8513931888544891
2,0.8309920221990982,roc_auc,0.875,0.875,0.875,0.875,48.0,0.9114583333333334,1.0,0.9070247933884297
3,0.8511641519250781,roc_auc,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,48.0,0.8298611111111112,0.9166666666666666,0.819047619047619
4,0.8439017516475893,roc_auc,0.8,0.7708333333333334,0.7096774193548387,0.9166666666666666,48.0,0.9045138888888888,1.0,0.8928571428571429
5,0.8515435310440513,roc_auc,0.8627450980392157,0.8541666666666666,0.8148148148148148,0.9166666666666666,48.0,0.875,1.0,0.865909090909091
