seed,inner_cv_score,tune_objective,test_f1,test_accuracy,test_precision,test_recall,test_n,test_roc_auc,test_auc_0MC,test_auc_AR
1,0.7945720714655247,f1,0.7547169811320755,0.7291666666666666,0.6896551724137931,0.8333333333333334,48.0,0.842013888888889,0.9428571428571428,0.8142414860681114
2,0.7850372142477406,f1,0.8301886792452831,0.8125,0.7586206896551724,0.9166666666666666,48.0,0.954861111111111,1.0,0.9607438016528926
3,0.7667241769552423,f1,0.7391304347826086,0.75,0.7727272727272727,0.7083333333333334,48.0,0.8350694444444444,1.0,0.8142857142857143
4,0.7908245243128965,f1,0.7666666666666667,0.7083333333333334,0.6388888888888888,0.9583333333333334,48.0,0.8550347222222222,1.0,0.8559523809523809
5,0.7976809025589514,f1,0.8,0.7916666666666666,0.7692307692307693,0.8333333333333334,48.0,0.8611111111111112,0.875,0.8613636363636363
