seed,inner_cv_score,tune_objective,test_n,test_n_events,test_c_index,test_auc_at_200,test_f1_at_200,test_auc_at_300,test_f1_at_300,test_auc_at_400,test_f1_at_400,test_c_index_0MC,test_c_index_AR
1,0.8127908005307386,f1_at_N,83.0,37.0,0.7181748466257669,0.9195804195804196,0.6190476190476191,0.7511961722488039,0.6222222222222222,0.7391304347826086,0.7346938775510204,,0.722577209797657
2,0.7665837853257622,f1_at_N,83.0,37.0,0.7940729483282675,0.88,0.6511627906976745,0.8384754990925589,0.7441860465116279,0.8649885583524027,0.7727272727272727,0.5882352941176471,0.812428078250863
3,0.8310360383908673,f1_at_N,83.0,37.0,0.7330623306233063,0.9504132231404958,0.5,0.7552552552552553,0.5652173913043478,0.71875,0.6,,0.7211191335740073
4,0.7875021922901541,f1_at_N,83.0,37.0,0.8023952095808383,0.9285714285714286,0.6363636363636364,0.904513888888889,0.6666666666666666,0.8321678321678322,0.6956521739130435,0.8571428571428571,0.7963752665245203
5,0.764360902255639,f1_at_N,83.0,37.0,0.7757712565838977,0.9147727272727273,0.5365853658536586,0.8415032679738562,0.6818181818181818,0.8573913043478261,0.7346938775510204,0.7948717948717948,0.7767857142857143
