seed,inner_cv_score,tune_objective,test_f1,test_accuracy,test_precision,test_recall,test_n,test_roc_auc,test_auc_0MC,test_auc_AR
1,0.8617216117216118,f1,0.8656716417910447,0.82,0.8285714285714286,0.90625,50.0,0.8663194444444444,0.8333333333333334,0.8580246913580246
2,0.8544434032806126,f1,0.9090909090909091,0.88,0.8823529411764706,0.9375,50.0,0.9149305555555556,1.0,0.9148073022312373
3,0.8500305970801644,f1,0.8450704225352113,0.78,0.7692307692307693,0.9375,50.0,0.8993055555555555,0.9333333333333333,0.9012345679012346
4,0.8639385336530211,f1,0.7878787878787878,0.72,0.7647058823529411,0.8125,50.0,0.7864583333333333,0.8,0.782716049382716
5,0.8679299387739285,f1,0.8307692307692308,0.78,0.8181818181818182,0.84375,50.0,0.8576388888888888,1.0,0.8425925925925926
