seed,inner_cv_score,tune_objective,test_f1,test_accuracy,test_precision,test_recall,test_n,test_roc_auc,test_auc_0MC,test_auc_AR
1,0.8625730994152047,roc_auc,0.7346938775510204,0.7291666666666666,0.72,0.75,48.0,0.826388888888889,0.9428571428571428,0.7863777089783281
2,0.8443213296398893,roc_auc,0.851063829787234,0.8541666666666666,0.8695652173913043,0.8333333333333334,48.0,0.935763888888889,1.0,0.9400826446280991
3,0.838935056940597,roc_auc,0.7659574468085106,0.7708333333333334,0.782608695652174,0.75,48.0,0.8645833333333334,1.0,0.8428571428571429
4,0.8503847337642352,roc_auc,0.7777777777777778,0.75,0.7,0.875,48.0,0.9097222222222222,1.0,0.8809523809523809
5,0.8568174823022469,roc_auc,0.8571428571428571,0.8541666666666666,0.84,0.875,48.0,0.8940972222222222,1.0,0.875
