seed,inner_cv_score,tune_objective,test_n,test_n_events,test_c_index,test_auc_at_200,test_f1_at_200,test_auc_at_300,test_f1_at_300,test_auc_at_400,test_f1_at_400,test_c_index_0MC,test_c_index_AR
1,0.6037794573618004,f1_at_N,83.0,37.0,0.7369631901840491,0.9370629370629371,0.6190476190476191,0.8054226475279107,0.6666666666666666,0.7756521739130435,0.7346938775510204,,0.7284345047923323
2,0.5970420860743442,f1_at_N,83.0,37.0,0.7807750759878419,0.895,0.6511627906976745,0.8275862068965517,0.7441860465116279,0.8718535469107551,0.8636363636363636,0.5588235294117647,0.8153049482163406
3,0.6470697761020341,f1_at_N,83.0,37.0,0.744579945799458,0.9553719008264463,0.5,0.8153153153153153,0.6521739130434783,0.7767857142857143,0.68,,0.7364620938628159
4,0.6057912021432892,f1_at_N,83.0,37.0,0.8233532934131736,0.9634920634920634,0.6363636363636364,0.935763888888889,0.7142857142857143,0.8409090909090909,0.7391304347826086,0.8571428571428571,0.8315565031982942
5,0.6225051294321242,f1_at_N,83.0,37.0,0.782543265613243,0.9034090909090908,0.5365853658536586,0.8251633986928105,0.6818181818181818,0.88,0.7755102040816326,0.7948717948717948,0.7845982142857143
