seed,inner_cv_score,tune_objective,test_n,test_n_events,test_c_index,test_auc_at_200,test_f1_at_200,test_auc_at_300,test_f1_at_300,test_auc_at_400,test_f1_at_400,test_c_index_0MC,test_c_index_AR
1,0.8799391337455853,auc_at_N,83.0,37.0,0.7515337423312883,0.9475524475524475,0.6190476190476191,0.84688995215311,0.6666666666666666,0.8069565217391305,0.7346938775510204,,0.7486687965921193
2,0.8675146483714258,auc_at_N,83.0,37.0,0.7895136778115501,0.8933333333333333,0.6511627906976745,0.8457350272232304,0.7441860465116279,0.8695652173913043,0.8636363636363636,0.5294117647058824,0.8158803222094362
3,0.8816578254557793,auc_at_N,83.0,37.0,0.7384823848238482,0.9636363636363636,0.5,0.7987987987987988,0.5652173913043478,0.7529761904761905,0.64,,0.7373646209386282
4,0.857148855043592,auc_at_N,83.0,37.0,0.8188622754491018,0.9634920634920634,0.6363636363636364,0.9392361111111112,0.7142857142857143,0.8461538461538461,0.7391304347826086,0.8857142857142857,0.8208955223880597
5,0.8795192349730623,auc_at_N,83.0,37.0,0.7855530474040632,0.928030303030303,0.5365853658536586,0.8284313725490196,0.7272727272727273,0.8765217391304347,0.8163265306122449,0.8717948717948718,0.7868303571428571
