seed,inner_cv_score,tune_objective,test_n,test_n_events,test_c_index,test_auc_at_200,test_f1_at_200,test_auc_at_300,test_f1_at_300,test_auc_at_400,test_f1_at_400,test_c_index_0MC,test_c_index_AR
1,0.8084952217943231,f1_at_N,83.0,37.0,0.7952453987730062,0.9038461538461537,0.5714285714285714,0.872408293460925,0.7111111111111111,0.8817391304347826,0.7755102040816326,,0.777422790202343
2,0.792813301105984,f1_at_N,83.0,37.0,0.7857142857142857,0.89,0.6046511627906976,0.852994555353902,0.6976744186046512,0.8787185354691076,0.7727272727272727,0.5882352941176471,0.8032220943613348
3,0.8150154798761611,f1_at_N,83.0,37.0,0.7865853658536586,0.9504132231404958,0.5,0.8633633633633634,0.6956521739130435,0.7857142857142857,0.72,,0.7653429602888087
4,0.7935149783930271,f1_at_N,83.0,37.0,0.8188622754491018,0.9396825396825397,0.6363636363636364,0.9392361111111112,0.7619047619047619,0.8881118881118881,0.782608695652174,0.7714285714285715,0.8230277185501066
5,0.8065656565656566,f1_at_N,83.0,37.0,0.7960872836719338,0.9053030303030303,0.4878048780487805,0.8496732026143791,0.6363636363636364,0.8643478260869566,0.7346938775510204,0.8717948717948718,0.7767857142857143
