seed,inner_cv_score,tune_objective,test_f1,test_accuracy,test_precision,test_recall,test_n,test_roc_auc,test_auc_0MC,test_auc_AR
1,0.7865162331742507,f1,0.7924528301886793,0.7708333333333334,0.7241379310344828,0.875,48.0,0.828125,0.7428571428571429,0.826625386996904
2,0.7667826617826617,f1,0.8679245283018868,0.8541666666666666,0.7931034482758621,0.9583333333333334,48.0,0.9600694444444444,1.0,0.9586776859504131
3,0.7688650479954827,f1,0.8135593220338984,0.7708333333333334,0.6857142857142857,1.0,48.0,0.7447916666666666,0.75,0.7357142857142857
4,0.7760118753092529,f1,0.7666666666666667,0.7083333333333334,0.6388888888888888,0.9583333333333334,48.0,0.7604166666666667,0.75,0.7499999999999999
5,0.7632285263141758,f1,0.7659574468085106,0.7708333333333334,0.782608695652174,0.75,48.0,0.8776041666666666,1.0,0.8602272727272727
