seed,inner_cv_score,tune_objective,test_f1,test_accuracy,test_precision,test_recall,test_n,test_roc_auc,test_auc_0MC,test_auc_AR
1,0.8670634920634921,roc_auc,0.8985507246376812,0.86,0.8378378378378378,0.96875,50.0,0.9236111111111112,0.9333333333333333,0.9166666666666666
2,0.8678306878306877,roc_auc,0.8787878787878788,0.84,0.8529411764705882,0.90625,50.0,0.8993055555555556,1.0,0.9026369168356998
3,0.8840740740740741,roc_auc,0.8529411764705882,0.8,0.8055555555555556,0.90625,50.0,0.828125,0.8666666666666667,0.8493827160493828
4,0.8779761904761906,roc_auc,0.835820895522388,0.78,0.8,0.875,50.0,0.8767361111111112,0.8,0.8839506172839506
5,0.8723809523809524,roc_auc,0.8823529411764706,0.84,0.8333333333333334,0.9375,50.0,0.904513888888889,1.0,0.8935185185185185
