seed,inner_cv_score,tune_objective,test_n,test_n_events,test_c_index,test_auc_at_200,test_f1_at_200,test_auc_at_300,test_f1_at_300,test_auc_at_400,test_f1_at_400,test_c_index_0MC,test_c_index_AR
1,0.5950114820703055,f1_at_N,83.0,37.0,0.7484662576687117,0.8618881118881119,0.5714285714285714,0.7655502392344498,0.6222222222222222,0.7913043478260869,0.6938775510204082,,0.7273695420660277
2,0.5794746006510711,f1_at_N,83.0,37.0,0.7993920972644377,0.8966666666666667,0.6046511627906976,0.8511796733212341,0.6976744186046512,0.851258581235698,0.7272727272727273,0.4117647058823529,0.8319907940161104
3,0.6244764688787459,f1_at_N,83.0,37.0,0.7188346883468835,0.9074380165289256,0.5,0.7777777777777778,0.6521739130434783,0.6889880952380952,0.56,,0.7211191335740073
4,0.5821143569870225,f1_at_N,83.0,37.0,0.7866766467065869,0.9238095238095239,0.5909090909090909,0.8645833333333331,0.6666666666666666,0.8496503496503497,0.782608695652174,0.9714285714285714,0.755863539445629
5,0.6244076008781891,f1_at_N,83.0,37.0,0.7735139202407826,0.8731060606060606,0.4878048780487805,0.8316993464052287,0.7272727272727273,0.822608695652174,0.7755102040816326,0.7948717948717948,0.7779017857142857
